liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Hit Woodwork,Leftside Passes,Offsides,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Total Touches In Opposition Box,Unsuccessful lay-offs,Blocked Shots,Clean Sheets,Corners Taken (incl short corners),Goals,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Left Foot Goals,Overruns,Right Foot Goals,Shots On Target ( inc goals ),Successful Corners into Box,Successful Launches,Successful Lay-offs,Through balls,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Corners into Box,Yellow Cards,Home Goals,Away Goals,Handballs conceded,Headed Goals,Last Player Tackle,Penalties Conceded,Penalty Goals Conceded,Total Big Chances Saved,Assists (Intentional),Goal Assists,Attempts from Set Pieces,Clearances Off the Line,Foul Won Penalty,Goals from Outside Box,Penalties Taken,Penalty Goals,Straight Red Cards,Total Red Cards,Direct Setpiece Goals,Set Pieces Goals,GK Successful Distribution,Goal Kicks,Own Goal Scored,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Catches,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target,Drops,Goalkeeper Smother,Second Goal Assists,Other Goals,Crosses not Claimed
Italy_Serie_A,2025-2026,US Cremonese,d3dzhnj9na7marc0c4j0d1zbo,R. Floriani Mussolini,Defender,22,42,22,20,26,78,5,87,10,122,66,56,168,95,8,26,20,16,80,44,36,5,8,292,45,28,9,32,49,9,12,9,14,4,4,4,209,118,96,206,12,15,3,16,1089,18,36,19,5,157,293,210,27,83,520,24,24,10,4,13,87,20,70,0,,71,2,3,6,4,28,1,1,1,,,4,,,,4,,1,,1,1,,4,,,,2,,,1,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,4vodu8jalzzq7mqblyv6m7y1g,F. Folino,Defender,55,23,7,16,18,19,9,50,,61,28,33,17,121,3,18,15,14,38,21,17,3,1,302,22,8,5,23,88,1,7,1,11,,,26,243,64,187,225,4,4,10,21,712,5,52,11,9,83,311,251,8,60,459,1,1,3,26,35,41,20,25,0,,83,,1,,2,4,,,,,1,1,,1,,,,1,,13,,1,,,1,,,1,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,1fdgli7rrzvlhcs1exckc0r11,A. Grassi,Midfielder,33,26,11,15,28,84,8,181,3,112,44,68,105,265,3,28,29,25,86,33,53,30,6,765,79,14,7,70,246,6,16,11,12,,,30,650,291,396,657,13,8,,1,1593,9,54,14,25,141,805,687,21,118,1036,2,2,1,33,54,89,31,64,0,,210,,6,8,10,10,1,2,2,,,4,,,,,,4,,7,18,4,,1,,,3,,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Italy_Serie_A,2025-2026,US Cremonese,776qa4yrwh5beenw70cfwh59l,D. Johnsen,Forward,11,14,6,8,11,23,,38,,44,24,20,59,45,1,11,7,5,30,18,12,,3,94,17,7,2,13,20,4,5,5,6,5,3,2,48,30,24,47,1,2,1,2,390,14,4,2,4,88,96,49,3,47,177,7,4,8,3,9,41,13,38,0,,8,1,1,5,3,12,1,2,,5,1,2,1,1,,,1,2,1,1,1,1,1,,1,3,,1,0,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,6hs72sce4a0qy2noz15wdrfv8,A. Lickūnas,Forward,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,bw1mrbqna1y1f5bbn1tnrqolw,D. Lordkipanidze,Midfielder,48,2,1,1,1,3,,,,4,3,1,3,2,,1,,,2,2,,1,,7,,,,1,,,,,1,,,1,5,1,4,4,,,,,28,2,1,,,4,7,5,,2,14,,,,,,1,1,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,b9whd5ja9ahlef1x4yhexpyxg,S. Lottici Tessadri,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,Defender,5,64,34,30,32,110,19,288,4,174,79,95,67,474,16,32,46,41,110,45,65,28,5,1442,138,18,7,81,593,6,32,4,,2,2,62,1267,321,1067,1324,14,20,,8,2837,5,152,31,27,215,1569,1386,34,183,1942,9,9,,40,94,130,62,89,0,,392,1,3,5,7,16,,3,7,,1,5,,1,,,,4,,12,,1,4,1,1,,4,1,0,,1,2,,1,1,1,1,,2,,,,,,,,,68,68,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,Midfielder,29,25,15,10,21,121,3,86,3,157,87,70,206,197,18,21,31,27,132,72,60,13,9,538,31,36,15,65,127,9,17,7,4,8,5,25,418,247,205,419,19,17,1,5,1467,24,30,36,17,207,564,444,36,120,843,36,16,8,26,40,119,37,80,1,1,119,,12,7,15,11,,5,2,11,1,4,1,,1,,,3,2,5,16,,1,1,,7,4,0,1,,,,,1,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,6y5mafllsqob2gmfnt2gsg7is,A. Malovec,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,4bntcltsmr5ymc4f8eme1v1ii,F. Moumbagna,Forward,14,6,3,3,5,5,,5,,9,6,3,18,2,1,5,1,1,3,3,,,1,15,5,2,,2,2,1,,,5,,,,9,6,3,9,,,,,88,2,1,1,,17,15,9,,6,30,1,1,1,,,6,1,6,0,,6,,1,,1,7,,1,,,,,,,,1,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,6cowiesazkskzzljywnix5ous,L. Nava,Goalkeeper,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,1gnc1tbpmomiqt1sty2lktt5,D. Okereke,Forward,77,34,23,11,9,33,1,44,2,60,38,22,83,17,,9,7,6,26,15,11,,3,93,21,4,2,9,31,3,3,3,6,1,1,2,81,66,17,80,3,,,2,370,12,2,1,3,41,94,82,3,12,161,4,4,7,,,15,1,12,0,,13,2,2,5,7,11,,1,,1,2,1,1,2,1,1,1,5,,,3,,1,,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,24sdln17lnv16hnei73ewglw,D. Pavesi,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,1bd23slibfdzz32n8nhwosbqi,M. Payero,Midfielder,32,54,34,20,25,92,3,137,5,215,122,93,259,145,16,25,17,13,161,88,73,10,12,449,77,35,18,69,124,12,16,11,9,8,2,12,339,222,132,334,11,8,,2,1458,48,18,37,34,234,458,346,19,112,789,25,15,26,6,24,117,20,88,0,1,97,2,10,22,18,22,1,5,1,12,1,4,1,,,3,1,8,4,1,17,1,1,1,1,6,8,0,1,3,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,Defender,3,57,32,25,29,162,11,196,12,245,127,118,380,270,13,29,41,35,188,95,93,11,25,694,120,61,23,82,253,26,28,7,1,35,29,15,536,293,288,531,17,31,28,133,2411,30,84,45,31,353,705,546,48,159,1335,91,80,14,29,48,195,55,111,0,,20,6,4,14,4,15,,1,5,5,,6,,,,3,,,1,4,1,,,,,4,8,,,,,,,3,1,1,1,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,Forward,99,68,39,29,25,45,,56,1,121,68,53,96,29,5,25,12,11,53,29,24,1,5,167,21,7,2,11,38,6,10,10,15,,,3,137,88,57,142,1,1,,1,941,11,15,15,15,75,175,145,2,30,296,2,2,2,,,24,8,30,0,,63,6,4,7,8,27,5,4,,,1,1,1,1,,,,4,,,10,2,3,4,1,,2,1,0,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,8ok0giwhuu7ax85ngr8tunpey,J. Sarmiento,Midfielder,19,,,,7,15,,36,1,21,9,12,35,9,,7,2,2,21,9,12,2,3,56,17,2,1,10,21,3,,,7,1,,2,51,36,18,51,4,2,1,1,137,8,1,,1,24,58,53,6,5,102,1,1,3,,1,5,1,4,0,,13,,,5,2,1,,,,1,,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,913rgsi93o890wc2cbuwlbqp5,L. Sernicola,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,Goalkeeper,16,2,,2,4,,,7,,2,,2,,95,,4,7,6,,,,,,78,1,,,35,18,,4,,,,,23,42,18,62,57,,,,,360,,4,,,60,140,80,,60,180,,,,33,59,43,17,1,0,,27,,,,,,,,,,,1,,,,,,,,12,,,,,,,,,,,,,,,5,,,,,,,,,,,,,46,44,,15,,2,,,3,15,7,8,,,8,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,20f5apcbciifqyln8hp3cziwa,F. Terracciano,Defender,24,72,30,42,34,176,23,259,7,164,62,102,211,560,5,34,41,35,92,32,60,53,11,1435,128,44,22,133,219,11,31,4,3,3,3,70,1237,494,801,1222,8,23,36,153,2839,9,112,16,25,305,1499,1292,31,207,2089,24,24,6,38,78,151,80,129,0,,544,,5,5,9,18,,5,10,,2,6,,2,,,,4,,6,5,1,1,2,2,,6,2,0,1,2,,,2,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,9qzxygb9hyzag1szans0k2jth,M. Thorsby,Midfielder,2,162,74,88,22,61,6,67,,236,114,122,162,148,15,22,24,24,74,40,34,4,8,391,25,14,8,45,110,9,14,8,8,2,2,7,275,187,91,269,16,5,,,1248,8,30,24,11,162,394,276,21,118,590,3,3,,4,8,86,35,110,0,,75,7,9,3,17,38,2,4,1,,3,,2,3,1,,1,8,,3,9,1,3,1,3,,3,1,2,,1,,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,9noq0ogmqc2cwj3nowoadcdlh,M. Valoti,Midfielder,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,d94867tqgcdqdwg7rhhzt1al1,J. Vandeputte,Midfielder,27,15,10,5,30,169,2,253,16,165,91,74,417,296,18,30,24,21,150,81,69,18,48,850,133,41,16,90,274,53,23,17,7,39,11,48,657,410,318,641,15,22,1,11,1871,34,36,34,25,388,887,689,37,198,1333,120,49,14,25,66,271,47,132,0,1,148,1,6,7,14,21,3,6,1,80,1,3,1,1,,3,1,8,21,4,38,4,10,2,1,53,2,0,1,1,,,,3,,5,5,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,6v1o4s2acog9guff3folo1jh1,J. Vardy,Forward,10,115,69,46,27,79,3,70,7,200,119,81,230,50,12,27,28,24,85,50,35,3,13,275,42,16,6,35,104,15,22,8,5,2,2,3,168,132,48,175,2,9,,1,1929,30,24,18,18,185,285,178,11,107,486,9,9,8,1,3,91,25,104,2,,52,17,8,6,21,65,8,8,4,,6,4,6,5,1,2,5,13,,,25,1,4,6,5,,4,4,2,1,,,,2,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,5pe8vrm8k9dwiy5uw2jca4jbp,F. Vázquez,Forward,20,25,17,8,15,37,1,54,3,104,56,48,116,63,5,15,11,10,79,39,40,4,8,193,22,5,1,21,31,10,4,3,11,5,2,10,150,106,54,145,11,8,1,4,516,24,6,9,16,98,198,155,19,43,341,15,6,7,,4,47,11,39,0,2,67,,6,5,10,13,2,2,1,9,1,1,1,1,,,1,4,2,,14,2,4,,1,7,1,1,0,1,,,,1,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Cremonese,7knk2xsg4690hgq9us9us8ull,A. Zerbin,Forward,7,39,30,9,31,104,3,135,11,200,127,73,315,170,15,31,23,20,161,97,64,3,14,442,82,38,18,60,51,17,16,13,15,11,8,16,319,228,109,310,19,19,3,37,1599,32,24,34,20,251,449,326,38,123,801,46,38,18,24,42,141,28,81,0,1,124,7,8,7,15,40,2,6,,7,,3,,,,6,,7,2,5,9,,4,3,,3,2,,,,,,,1,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,cntcffa67r95rbcf1154r92zu,L. Banda,Midfielder,19,30,19,11,30,104,,249,20,272,157,115,409,62,21,30,21,21,242,138,104,7,19,324,136,36,11,73,143,22,19,16,11,13,7,6,263,208,71,260,10,17,,5,1631,83,12,43,47,296,330,266,27,64,787,68,52,47,2,6,118,14,58,2,,21,3,9,30,19,62,,14,,14,4,,3,3,1,2,3,10,5,1,6,1,6,,1,9,6,2,2,1,,,,,,3,3,3,,,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,d12unjo4sk39iix9of2yfask4,M. Berisha,Midfielder,10,15,8,7,13,76,2,116,16,74,33,41,185,107,5,13,10,10,59,25,34,5,17,344,53,14,7,41,116,20,12,11,1,20,3,28,278,206,110,268,9,12,1,1,880,12,3,11,10,132,364,296,21,68,546,39,6,1,7,26,97,10,42,1,,65,1,10,3,15,15,,9,,48,2,,1,1,1,,1,5,16,1,7,1,5,,1,25,,0,2,,,,,2,,3,3,6,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,ajb8tmra8x9l78gg8zrp5v5ec,D. Bleve,Goalkeeper,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,5vz3ahy53htjc8pk4wzvytzbo,F. Camarda,Forward,22,44,31,13,20,30,1,35,3,81,58,23,91,23,4,20,9,9,37,27,10,,4,95,14,4,4,20,24,4,7,7,13,,,3,66,46,27,70,2,1,,1,669,12,2,12,4,68,102,73,3,29,192,1,1,6,,2,22,8,27,0,,25,2,6,3,9,25,4,6,,,1,,,1,,1,,3,,,4,,1,3,1,,1,1,0,2,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,c23q56z612clw2oxpordhrwiy,W. Cheddira,Forward,99,72,47,25,31,51,2,73,5,167,100,67,189,54,6,31,19,19,95,53,42,1,9,181,34,17,9,28,39,10,10,8,21,2,2,1,118,94,37,128,1,3,,,1051,32,3,25,32,137,192,129,4,63,388,5,5,11,,2,61,7,61,1,1,48,7,9,8,17,56,5,10,,,2,,2,2,,1,2,8,,,6,,,3,2,,3,0,2,4,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,7pg1pu4ptby6hi0rp29hv4jxl,L. Coulibaly,Midfielder,29,73,38,35,31,154,6,209,7,296,137,159,347,193,23,31,31,30,223,99,124,8,18,725,91,40,18,131,211,19,29,10,2,3,2,39,590,379,232,569,23,25,,1,2515,43,31,34,52,243,743,608,48,135,1142,15,15,17,10,23,119,31,112,0,1,185,1,13,24,21,54,2,5,5,1,3,1,2,3,,1,1,8,1,4,29,1,1,2,2,,4,2,1,2,2,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,Defender,17,95,48,47,34,149,13,251,24,378,173,205,496,493,19,34,40,39,283,125,158,29,18,915,158,75,29,106,48,19,31,3,3,16,13,52,636,400,286,618,42,51,79,280,2847,69,130,40,46,552,950,670,93,280,1962,69,66,40,48,85,278,71,195,0,,260,1,3,19,5,12,,1,8,1,,1,,,,3,,2,1,13,2,1,,,,,8,,,2,,,,2,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,3nfxhugbxid6o0r92txslivh1,W. Falcone,Goalkeeper,30,20,1,19,36,,,209,,26,2,24,1,906,,36,48,46,6,1,5,,1,658,113,,,277,90,1,36,,,,,278,323,210,289,221,,2,,,3240,,52,,8,599,1092,499,2,593,1387,,,,367,590,523,70,3,0,,96,,,,,1,,,9,,,2,,,,,,,,146,,,,,,,2,,,,,,,4,30,,,,,,,,,,,,,182,178,,88,,15,6,2,25,105,84,21,2,1,31,,2,8,,,
Italy_Serie_A,2025-2026,US Lecce,3ndwckior1wi6ba3rrw10a356,S. Fofana,Midfielder,8,7,5,2,5,6,,5,,17,11,6,17,5,2,5,1,1,10,6,4,,2,27,3,3,1,2,6,2,1,1,4,,,,14,9,5,14,,2,,,81,2,,3,1,21,27,14,2,13,44,,,1,,1,10,3,12,0,,10,,2,1,2,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,f25vq95i4fayxcel0nr9uyl0p,C. Früchtl,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,1oszv53od5pulbhx566ht984q,A. Gallo,Defender,25,48,22,26,35,131,5,234,15,181,71,110,429,624,3,35,41,39,133,49,84,14,29,1033,155,29,10,135,275,33,32,5,3,34,19,75,718,469,331,691,22,36,79,198,2878,20,117,6,13,545,1085,766,58,319,1838,90,69,12,85,146,330,79,173,0,1,55,,3,13,4,10,,1,8,27,,2,,,,1,,1,13,18,2,,4,2,,11,2,,,,,1,,3,,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,7eox5w91a19w4kx2u3cc8d4yy,O. Gandelman,Midfielder,16,118,69,49,17,53,1,20,3,168,106,62,118,81,8,17,12,12,50,37,13,4,6,228,8,14,6,20,39,6,10,8,7,1,1,2,146,100,49,146,3,5,,2,922,21,13,12,3,127,230,148,8,82,359,3,3,7,1,4,70,15,78,1,1,57,1,4,2,7,23,2,3,1,,2,,1,2,1,,,3,,,13,,1,,2,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,ake9g5cu6vhwm4tip27gbvuac,O. Gorter,Midfielder,28,,,,2,3,,4,,2,1,1,2,7,1,2,1,1,2,1,1,,,16,1,2,2,2,4,,,,2,,,1,15,8,10,17,,1,,,27,,,1,,1,19,18,1,1,22,,,,,,,1,1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,3ail949zww61xhkymcg66bca1,Þ. Helgason,Midfielder,14,3,2,1,8,9,2,9,1,15,6,9,35,14,,8,3,3,12,4,8,3,3,44,3,3,2,4,20,3,1,1,7,3,1,1,32,28,8,32,1,1,,2,140,4,,,,24,46,33,2,13,82,3,1,1,2,3,15,1,10,0,,3,,,6,2,4,,1,,2,,,,,,,,2,1,1,2,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,pl5ns1qxie3gqhzoe33s7ip6,G. Jean,Defender,18,9,4,5,5,2,,23,,17,8,9,,47,,5,,,8,4,4,1,,90,15,,,6,37,,1,,4,,,7,70,30,49,72,,3,1,,154,,16,1,2,23,99,79,3,20,129,,,,6,11,17,3,9,0,,13,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,3g14bqou9coim6fit9c2cyr8q,M. Kaba,Midfielder,77,30,16,14,15,28,2,68,6,112,57,55,131,80,7,15,12,11,82,41,41,4,5,182,36,14,11,33,45,5,5,2,10,3,3,7,138,111,34,135,5,7,,,626,25,6,12,21,96,186,142,12,44,331,5,5,7,1,4,38,11,40,0,,33,,3,9,7,20,1,2,,,,1,,,,1,,4,,1,6,,,,,,1,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,6udrxynn6611j9tjm258iu80k,Kialonda Gaspar,Defender,4,86,37,49,22,53,21,96,1,152,58,94,27,272,4,22,25,24,66,21,45,17,,759,37,14,8,42,169,,21,1,1,,,47,636,199,469,621,14,9,,6,1829,4,141,12,22,140,792,668,23,124,1085,1,1,2,29,55,90,35,69,0,,298,2,5,1,6,16,,3,7,,,1,,,,,,1,,6,,,,1,,,6,,,,,,1,4,1,,,,,,,,,1,1,,,3,3,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,ddael339qbxtn101e69azwpw4,O. Kouassi,Defender,21,4,1,3,4,17,,26,,21,4,17,29,41,1,4,6,5,17,3,14,1,,80,14,2,2,6,2,,3,2,1,1,1,4,64,36,30,61,4,7,7,16,228,2,8,1,3,28,81,65,11,16,138,1,1,1,2,4,10,7,12,0,,21,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,ctucoojhg0wz69rl5gowm44k4,N. Kovač,Midfielder,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,Midfielder,93,24,14,10,20,115,3,84,3,154,86,68,194,181,18,20,31,27,130,72,58,13,9,493,31,34,14,64,116,9,16,6,4,8,5,23,379,227,186,382,19,16,1,5,1408,24,30,36,16,198,519,405,35,114,790,34,15,8,24,38,113,35,76,0,1,107,,11,7,14,10,,5,2,10,1,4,1,,1,,,3,2,5,12,,1,1,,6,4,0,1,,,,,1,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,210tz8r9e4nhtz66gpd8dcxnu,F. Marchwiński,Midfielder,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,90ljpsmc6jf9657bs8cwkavl6,C. Ndaba,Defender,3,15,8,7,14,31,1,43,1,34,14,20,34,85,2,14,12,12,19,6,13,4,2,190,18,4,1,17,61,2,6,4,8,1,1,10,158,78,89,156,3,4,4,23,539,1,37,2,,45,199,166,7,33,307,3,3,,8,14,22,14,19,0,,22,,1,6,1,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,US Lecce,eorgs50x6dss1dzy86fvb97o4,O. Ngom,Midfielder,79,21,10,11,13,42,2,50,1,86,43,43,75,65,8,13,13,13,65,33,32,12,4,227,21,13,9,43,81,4,8,4,5,1,1,8,186,110,84,185,8,13,,,705,13,16,13,6,64,234,193,21,41,350,1,1,4,2,5,25,17,36,0,,46,,,6,2,2,1,3,,,,,,,,,,2,,,7,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
