root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Fifty Fifty,Shots Off Target (inc woodwork),GK Successful Distribution,Goals Conceded Inside Box,Attempts from Set Pieces,Corners Taken (incl short corners),Goals,Ground Duels,Total Tackles,Unsuccessful Corners into Box,Aerial Duels,Goals from Inside Box,Backward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Successful Fifty Fifty,Successful Open Play Passes,Ground Duels lost,Index,Throw Ins to Opposition Player,Total Losses Of Possession,Key Passes (Attempt Assists),Duels won,Aerial Duels won,Tackles Lost,Total Fouls Won,Touches,Rightside Passes,Tackles Won,Starts,Leftside Passes,Open Play Passes,Recoveries,Time Played,Total Shots,Total Clearances,Successful Passes Opposition Half,Successful Corners into Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels lost,Goals Conceded Outside Box,Goal Assists,Duels lost,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Successful Crosses open play,Total Touches In Opposition Box,Unsuccessful Dribbles,Blocked Shots,Successful Long Passes,Shots On Target ( inc goals ),Substitute Off,Throw Ins to Own Player,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Clean Sheets,Unsuccessful Long Passes,Foul Attempted Tackle,Goals Conceded,Appearances,Successful Launches,Unsuccessful Passes Own Half,Forward Passes,Successful Short Passes,Ground Duels won,Successful Passes Own Half,Successful Lay-offs,Games Played,Corners Won,Unsuccessful Passes Opposition Half,Blocks,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Dribbles,PutThrough/Blocked Distribution,Left Foot Goals,Offsides,Through balls,Times Tackled,Total Passes,Total Fouls Conceded,Yellow Cards,Successful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Unsuccessful lay-offs,Right Foot Goals,Handballs conceded,Substitute On,Hit Woodwork,Headed Goals,Second Goal Assists,Penalty Goals Conceded,Goals from Outside Box,Penalties Taken,Penalty Goals,Penalties Off Target,Foul Won Penalty,Other Goals,Clearances Off the Line,Catches,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Saves Made from Outside Box,Punches,Saves made - parried,Drops,Saves Made from Inside Box,Saves from Penalty,Penalties Faced,Penalties Saved,Total Red Cards,Penalties Conceded,Straight Red Cards,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Set Pieces Goals,Crosses not Claimed,Carries,Final Third Touches,Goals Openplay,Overruns,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Goal Kicks,Last Player Tackle,Total Big Chances Saved
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,98qi4clazqen9kimkxt3jb6j9,M. Peersman,Defender,43,,3.0,14.0,25.0,,,,120.0,35.0,,80.0,,163.0,207.0,200.0,,785.0,40.0,22.0,33.0,310.0,8.0,120.0,40.0,8.0,37.0,1470.0,367.0,27.0,20.0,62.0,987.0,116.0,1804.0,3.0,95.0,398.0,,1.0,22.0,40.0,5.0,2.0,80.0,144.0,22.0,4.0,22.0,5.0,1.0,51.0,,5.0,59.0,26.0,5.0,3.0,63.0,9.0,30.0,26.0,6.0,65.0,446.0,780.0,80.0,437.0,3.0,26.0,7.0,164.0,13.0,22.0,831.0,11.0,25.0,,1.0,1.0,15.0,1038.0,14.0,7.0,4.0,,,0.0,,,,6.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,14.0,3.0,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,Midfielder,4,,,,8.0,,,,13.0,7.0,,13.0,,17.0,23.0,26.0,,110.0,3.0,64.0,,24.0,1.0,16.0,6.0,1.0,3.0,167.0,38.0,6.0,1.0,26.0,133.0,9.0,289.0,,11.0,55.0,,,,7.0,,1.0,10.0,19.0,,,,,1.0,9.0,,1.0,,1.0,4.0,,4.0,,8.0,13.0,2.0,4.0,52.0,101.0,10.0,55.0,1.0,13.0,,19.0,1.0,1.0,110.0,,5.0,,,,1.0,133.0,2.0,,,,,0.0,,,1.0,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,bgzkdepav40x6focwuaf9qxre,R. Postema,Forward,29,,6.0,,20.0,,,2.0,71.0,9.0,,60.0,2.0,70.0,80.0,131.0,,175.0,43.0,39.0,,145.0,7.0,47.0,19.0,3.0,16.0,433.0,50.0,6.0,13.0,67.0,255.0,40.0,1204.0,15.0,10.0,111.0,,,6.0,41.0,1.0,,84.0,73.0,6.0,1.0,37.0,13.0,6.0,3.0,9.0,10.0,1.0,5.0,4.0,1.0,7.0,5.0,21.0,29.0,,20.0,79.0,183.0,28.0,76.0,13.0,29.0,7.0,66.0,1.0,5.0,186.0,3.0,18.0,,4.0,,25.0,266.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,16.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,7xovmwq2h4rcr9nuou4gi3g2c,W. Prins,Defender,2,,3.0,,28.0,,12.0,1.0,150.0,72.0,8.0,54.0,1.0,108.0,134.0,204.0,,297.0,60.0,37.0,92.0,318.0,8.0,115.0,25.0,32.0,18.0,971.0,115.0,40.0,19.0,14.0,427.0,58.0,1669.0,6.0,74.0,176.0,1.0,1.0,32.0,29.0,2.0,1.0,89.0,68.0,41.0,5.0,10.0,13.0,1.0,17.0,3.0,12.0,75.0,49.0,11.0,,66.0,11.0,30.0,26.0,7.0,42.0,206.0,292.0,90.0,139.0,,26.0,14.0,133.0,8.0,21.0,309.0,1.0,27.0,,,2.0,21.0,443.0,26.0,2.0,6.0,1.0,0.0,0.0,,1.0,,7.0,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,4dk7h575fifmw2lhslevhmhux,M. Rente,Defender,5,,8.0,,42.0,,,2.0,140.0,49.0,,186.0,2.0,166.0,261.0,326.0,,1133.0,66.0,30.0,36.0,376.0,12.0,180.0,106.0,10.0,16.0,2017.0,181.0,39.0,30.0,584.0,1392.0,117.0,2593.0,13.0,129.0,486.0,,1.0,26.0,80.0,4.0,1.0,146.0,168.0,26.0,9.0,35.0,11.0,1.0,90.0,5.0,3.0,91.0,36.0,15.0,7.0,93.0,6.0,46.0,30.0,17.0,75.0,494.0,1074.0,74.0,688.0,2.0,30.0,6.0,212.0,14.0,54.0,1164.0,10.0,30.0,,,2.0,21.0,1425.0,18.0,2.0,10.0,2.0,0.0,0.0,,1.0,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,3.0,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,d1dq7upxtawnps3wljz6wf9jo,S. Resink,Midfielder,6,,14.0,,44.0,1.0,1.0,5.0,280.0,98.0,1.0,79.0,3.0,156.0,251.0,359.0,,925.0,116.0,10.0,1.0,357.0,14.0,214.0,50.0,31.0,25.0,1712.0,321.0,67.0,28.0,250.0,1175.0,137.0,2370.0,31.0,56.0,528.0,,2.0,12.0,29.0,6.0,2.0,145.0,179.0,14.0,6.0,32.0,22.0,11.0,32.0,17.0,8.0,4.0,40.0,36.0,5.0,72.0,21.0,50.0,29.0,4.0,59.0,464.0,908.0,164.0,418.0,14.0,29.0,16.0,206.0,9.0,25.0,940.0,41.0,63.0,,,3.0,49.0,1191.0,41.0,8.0,6.0,3.0,2.0,2.0,,3.0,3.0,1.0,,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,3aly8eihwfvtwde7dg0k18w7o,J. Schreuders,Midfielder,14,,2.0,,25.0,,,5.0,148.0,35.0,,28.0,4.0,172.0,117.0,176.0,,445.0,81.0,23.0,2.0,226.0,20.0,72.0,5.0,13.0,19.0,867.0,123.0,22.0,23.0,125.0,562.0,72.0,1946.0,14.0,7.0,329.0,,1.0,13.0,23.0,4.0,1.0,104.0,95.0,13.0,6.0,46.0,23.0,6.0,15.0,12.0,14.0,8.0,8.0,22.0,3.0,22.0,8.0,29.0,32.0,1.0,23.0,145.0,433.0,67.0,125.0,13.0,32.0,12.0,107.0,,9.0,448.0,13.0,35.0,2.0,3.0,3.0,50.0,565.0,20.0,2.0,6.0,2.0,3.0,1.0,1.0,3.0,2.0,9.0,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,Midfielder,20,,2.0,,9.0,1.0,31.0,2.0,52.0,13.0,22.0,14.0,2.0,41.0,57.0,66.0,,136.0,34.0,10.0,3.0,136.0,18.0,24.0,6.0,3.0,4.0,355.0,50.0,10.0,9.0,23.0,192.0,29.0,668.0,9.0,4.0,103.0,8.0,2.0,10.0,8.0,2.0,2.0,42.0,37.0,39.0,2.0,10.0,11.0,1.0,16.0,7.0,9.0,6.0,12.0,1.0,,20.0,4.0,11.0,13.0,1.0,17.0,80.0,121.0,18.0,49.0,7.0,13.0,10.0,79.0,,1.0,137.0,2.0,11.0,1.0,,1.0,22.0,194.0,9.0,1.0,15.0,1.0,1.0,0.0,,1.0,,4.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,aqnac74v23d9r4wagl8enrims,M. Speelman,Defender,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,Defender,22,,2.0,4.0,12.0,,,,52.0,20.0,,42.0,,63.0,78.0,94.0,,277.0,23.0,20.0,11.0,118.0,2.0,55.0,26.0,9.0,9.0,600.0,119.0,11.0,9.0,57.0,352.0,35.0,824.0,2.0,57.0,126.0,,1.0,6.0,16.0,1.0,1.0,39.0,55.0,6.0,6.0,5.0,2.0,1.0,19.0,,5.0,44.0,16.0,5.0,,23.0,6.0,13.0,19.0,4.0,32.0,126.0,268.0,29.0,167.0,1.0,19.0,3.0,52.0,10.0,13.0,287.0,1.0,8.0,,1.0,,8.0,365.0,10.0,3.0,6.0,,,0.0,,,,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,4.0,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,6l05uptz4213sn1ywgolczi1g,F. Turay,Forward,23,,,,1.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,Goalkeeper,1,,1.0,189.0,44.0,1.0,,,18.0,4.0,,12.0,,,516.0,30.0,,491.0,3.0,30.0,,528.0,1.0,25.0,10.0,2.0,9.0,1466.0,127.0,2.0,32.0,147.0,781.0,341.0,2880.0,1.0,22.0,198.0,,,,2.0,6.0,,5.0,16.0,,,,1.0,,284.0,,,,290.0,,7.0,500.0,,50.0,32.0,120.0,94.0,892.0,366.0,15.0,452.0,,32.0,,422.0,,,650.0,3.0,1.0,,,,1.0,1166.0,,5.0,,,,0.0,,,,,,,,5.0,,,,,,,,33.0,4.0,94.0,110.0,33.0,9.0,26.0,8.0,59.0,1.0,6.0,1.0,,,,,,7.0,,,,,,,,,,,,196.0,4.0,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,29fr98or3mqippn84z3p9ihhw,L. Valente,Midfielder,10,,17.0,,36.0,,8.0,2.0,247.0,19.0,5.0,23.0,2.0,241.0,200.0,270.0,,917.0,133.0,17.0,,422.0,33.0,121.0,7.0,6.0,28.0,1663.0,308.0,13.0,31.0,258.0,1117.0,151.0,2607.0,40.0,16.0,628.0,,5.0,32.0,16.0,6.0,7.0,149.0,170.0,37.0,9.0,82.0,59.0,11.0,43.0,23.0,22.0,19.0,4.0,26.0,1.0,30.0,9.0,42.0,32.0,3.0,34.0,315.0,879.0,114.0,303.0,46.0,32.0,19.0,203.0,3.0,9.0,922.0,67.0,60.0,1.0,7.0,11.0,106.0,1122.0,16.0,4.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,8.0,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,5q8rvam8iv65g4wjb8rarw15,B. Willumsson,Forward,9,,11.0,,17.0,,,4.0,104.0,8.0,,112.0,3.0,74.0,84.0,216.0,,146.0,64.0,40.0,,174.0,15.0,92.0,52.0,3.0,28.0,447.0,59.0,5.0,6.0,47.0,230.0,33.0,944.0,18.0,2.0,106.0,,,3.0,60.0,,1.0,124.0,82.0,3.0,,61.0,12.0,7.0,1.0,7.0,3.0,2.0,1.0,8.0,2.0,2.0,6.0,17.0,29.0,,13.0,62.0,157.0,40.0,52.0,6.0,29.0,4.0,74.0,,1.0,158.0,5.0,12.0,,5.0,,37.0,242.0,23.0,3.0,,3.0,1.0,1.0,6.0,2.0,,23.0,,2.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,5.0,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,ebrua3sixxfvycsty8z956ga1,Laros Duarte,Midfielder,6,,,,,,2.0,,4.0,1.0,1.0,,,3.0,2.0,4.0,,22.0,3.0,88.0,,6.0,2.0,1.0,,,,33.0,3.0,1.0,,13.0,24.0,2.0,19.0,1.0,,19.0,1.0,,,,,,3.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,2.0,5.0,22.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,22.0,,1.0,,,,3.0,24.0,,,2.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,f4liap69r76gyc8pnxsergbqi,T. de Jonge,Midfielder,18,,6.0,,15.0,,16.0,1.0,125.0,42.0,9.0,47.0,,87.0,143.0,172.0,,467.0,54.0,19.0,,225.0,8.0,97.0,26.0,21.0,8.0,917.0,107.0,21.0,15.0,209.0,608.0,60.0,1272.0,9.0,43.0,282.0,1.0,,15.0,21.0,3.0,1.0,75.0,112.0,27.0,,14.0,17.0,6.0,32.0,3.0,9.0,2.0,21.0,14.0,1.0,31.0,12.0,18.0,21.0,9.0,45.0,225.0,453.0,71.0,205.0,3.0,21.0,3.0,125.0,5.0,19.0,485.0,21.0,28.0,,,1.0,29.0,628.0,15.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,,6.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,Forward,26,,13.0,,34.0,,,5.0,240.0,38.0,,190.0,5.0,219.0,161.0,430.0,,387.0,131.0,20.0,,352.0,27.0,185.0,76.0,15.0,44.0,1105.0,116.0,23.0,29.0,129.0,547.0,97.0,2485.0,28.0,28.0,278.0,,1.0,6.0,114.0,6.0,1.0,245.0,152.0,6.0,2.0,112.0,28.0,14.0,9.0,15.0,20.0,4.0,6.0,20.0,2.0,9.0,17.0,40.0,34.0,,29.0,132.0,426.0,109.0,159.0,29.0,34.0,8.0,138.0,2.0,12.0,435.0,29.0,51.0,1.0,7.0,6.0,83.0,596.0,42.0,4.0,2.0,4.0,1.0,2.0,14.0,4.0,3.0,5.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Groningen,FC_Groningen,1nk0hcaa9o4jnyxc9ndz1lams,D. van der Werff,Midfielder,46,,,,,,,,2.0,,,2.0,,2.0,,4.0,,6.0,2.0,10.0,,4.0,1.0,,,,,14.0,1.0,,,3.0,6.0,1.0,18.0,1.0,,4.0,,,1.0,2.0,,,4.0,,1.0,,6.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,6.0,,2.0,1.0,2.0,1.0,1.0,,,6.0,,1.0,,,,2.0,6.0,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,4fu2agdclsyxx1boxxibauzo4,G. Alders,Defender,47,,,,,,,,1.0,1.0,,3.0,,5.0,6.0,4.0,,14.0,,10.0,1.0,7.0,,3.0,2.0,,,32.0,6.0,1.0,,2.0,20.0,3.0,36.0,,4.0,5.0,,,,1.0,,,1.0,5.0,,,,,,,,,3.0,1.0,,,1.0,,,3.0,,3.0,7.0,14.0,1.0,9.0,,3.0,,3.0,,,14.0,,1.0,,,,,20.0,,,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,8ijea6poqnpomi075fowev7kk,G. Besselink,Midfielder,41,,,,9.0,,,,29.0,7.0,,28.0,,25.0,29.0,57.0,,101.0,17.0,10.0,,40.0,1.0,20.0,8.0,3.0,3.0,186.0,28.0,4.0,3.0,33.0,130.0,18.0,368.0,,10.0,53.0,,,1.0,20.0,,,37.0,20.0,1.0,,,3.0,,7.0,,1.0,1.0,7.0,3.0,,9.0,5.0,9.0,14.0,1.0,10.0,46.0,96.0,12.0,50.0,,14.0,2.0,20.0,1.0,3.0,103.0,2.0,5.0,,,,5.0,132.0,11.0,2.0,,,,0.0,,,,11.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,28o7vv0jud22hmg4h649yozqh,T. Booth,Midfielder,8,,2.0,,11.0,,1.0,,60.0,11.0,1.0,23.0,,31.0,45.0,83.0,,73.0,33.0,10.0,,115.0,6.0,36.0,9.0,6.0,11.0,259.0,21.0,5.0,6.0,20.0,117.0,21.0,528.0,2.0,8.0,49.0,,,24.0,14.0,2.0,1.0,47.0,37.0,25.0,,21.0,7.0,1.0,1.0,,6.0,2.0,5.0,1.0,,8.0,2.0,13.0,15.0,,13.0,47.0,73.0,27.0,25.0,1.0,15.0,6.0,57.0,,3.0,74.0,5.0,15.0,,6.0,,20.0,119.0,6.0,,,,,0.0,1.0,,,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,bner5siqnwn1fqusfrgujt0fe,M. Bruns,Defender,38,,5.0,19.0,26.0,,,,65.0,20.0,,91.0,,79.0,130.0,156.0,,1124.0,32.0,23.0,1.0,157.0,3.0,75.0,42.0,13.0,11.0,1531.0,426.0,7.0,21.0,395.0,1253.0,91.0,1849.0,6.0,85.0,423.0,,1.0,4.0,49.0,7.0,1.0,81.0,74.0,4.0,,9.0,2.0,,41.0,1.0,7.0,6.0,38.0,3.0,4.0,56.0,5.0,34.0,25.0,10.0,46.0,402.0,1131.0,33.0,749.0,1.0,25.0,2.0,88.0,17.0,27.0,1172.0,3.0,8.0,,2.0,2.0,6.0,1302.0,20.0,3.0,,,,0.0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,19.0,2.0,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,Midfielder,6,,8.0,,9.0,1.0,50.0,3.0,102.0,44.0,27.0,31.0,3.0,132.0,177.0,133.0,,505.0,44.0,62.0,,274.0,35.0,74.0,16.0,14.0,7.0,1049.0,148.0,30.0,17.0,152.0,676.0,58.0,1472.0,16.0,31.0,382.0,10.0,2.0,20.0,15.0,2.0,3.0,59.0,131.0,57.0,8.0,29.0,10.0,8.0,23.0,8.0,12.0,4.0,30.0,24.0,3.0,46.0,10.0,11.0,28.0,2.0,49.0,301.0,533.0,58.0,194.0,8.0,28.0,8.0,185.0,5.0,16.0,556.0,7.0,55.0,1.0,1.0,6.0,18.0,733.0,13.0,2.0,20.0,1.0,2.0,0.0,1.0,1.0,,11.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,e33libhll66jj5ksl319uh17u,I. El Maach,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,202swdgfhf1j8olusoevij9qs,Y. Gerritsen,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,Defender,2,,7.0,6.0,28.0,,,1.0,134.0,51.0,,63.0,1.0,83.0,144.0,197.0,,999.0,62.0,23.0,1.0,168.0,4.0,99.0,27.0,18.0,18.0,1468.0,240.0,33.0,24.0,409.0,1134.0,98.0,1950.0,12.0,87.0,366.0,,,1.0,36.0,3.0,1.0,98.0,51.0,1.0,,20.0,3.0,2.0,40.0,5.0,10.0,3.0,61.0,14.0,5.0,93.0,16.0,32.0,26.0,18.0,44.0,457.0,1005.0,72.0,679.0,2.0,26.0,3.0,101.0,4.0,16.0,1045.0,3.0,21.0,,1.0,1.0,6.0,1189.0,39.0,6.0,,1.0,0.0,0.0,,,1.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,6.0,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,1rb3nj8hn58ynsadzive0h36y,S. Karssies,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,Midfielder,4,,8.0,,19.0,,1.0,,53.0,19.0,,32.0,,114.0,128.0,85.0,,560.0,22.0,26.0,,151.0,8.0,42.0,11.0,3.0,10.0,827.0,157.0,16.0,10.0,190.0,687.0,66.0,1012.0,8.0,20.0,311.0,,1.0,2.0,21.0,2.0,1.0,43.0,89.0,2.0,3.0,3.0,5.0,1.0,39.0,,5.0,,21.0,6.0,2.0,39.0,5.0,22.0,24.0,4.0,42.0,232.0,526.0,31.0,257.0,19.0,24.0,,88.0,3.0,12.0,565.0,2.0,18.0,,,1.0,10.0,693.0,8.0,,3.0,,,0.0,,,1.0,14.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,Defender,5,,11.0,,23.0,,14.0,3.0,77.0,18.0,6.0,38.0,3.0,158.0,154.0,115.0,,608.0,36.0,16.0,21.0,268.0,23.0,60.0,19.0,6.0,20.0,1255.0,292.0,12.0,22.0,38.0,757.0,46.0,1845.0,14.0,60.0,332.0,6.0,3.0,48.0,19.0,3.0,3.0,55.0,88.0,54.0,13.0,40.0,7.0,1.0,29.0,3.0,13.0,130.0,36.0,21.0,3.0,66.0,11.0,27.0,32.0,7.0,40.0,292.0,597.0,41.0,312.0,1.0,32.0,9.0,168.0,14.0,19.0,626.0,3.0,51.0,2.0,4.0,1.0,15.0,780.0,16.0,2.0,18.0,3.0,0.0,2.0,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,9t6n53fkmn4fyahi641v9fpxw,H. Kuster,Midfielder,29,,,,,,,,3.0,,,,,,1.0,3.0,,4.0,2.0,10.0,,1.0,,1.0,,,1.0,8.0,3.0,,,2.0,5.0,2.0,10.0,1.0,,4.0,,,,,,,2.0,1.0,,,2.0,,,,1.0,,,,,,,1.0,,2.0,,1.0,,4.0,1.0,,,2.0,,,,,4.0,,,,,,,5.0,2.0,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2024-2025,FC Twente,FC_Twente,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,Defender,3,,3.0,15.0,25.0,,,1.0,77.0,34.0,,103.0,1.0,57.0,165.0,180.0,,905.0,26.0,10.0,,176.0,7.0,116.0,65.0,11.0,15.0,1373.0,321.0,23.0,15.0,292.0,1062.0,100.0,1543.0,7.0,129.0,344.0,,,,38.0,4.0,1.0,64.0,80.0,,,18.0,1.0,3.0,84.0,4.0,2.0,1.0,48.0,13.0,4.0,85.0,8.0,29.0,22.0,22.0,52.0,433.0,854.0,51.0,594.0,,22.0,,113.0,6.0,16.0,938.0,5.0,20.0,,,4.0,4.0,1103.0,13.0,3.0,,0.0,1.0,0.0,,,,7.0,,1.0,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
